,	PUNCT	,	O
a	ART	a	O
kagán	NOUN<CAS<SUE>>	kagá	O
és	CONJ	és	O
a	ART	a	O
kagán-bég	NOUN	kagán-bég	O
után	POSTP	után	O
a	ART	a	O
birodalomban	NOUN<CAS<INE>>	birodalom	O
harmadik	NUM	három	O
rangú	ADJ	rangú	O
méltóság	NOUN	méltóság	O
(	PUNCT	(	O
ok	UTT-INT	ok	O
)	PUNCT	)	O
nak	NOUN	nak	O
számított	VERB<PAST>	számít	O
(	PUNCT	(	O
ak	NOUN	ak	O
)	PUNCT	)	O
.	PUNCT	.	O

A	ART	a	O
nyelvújításkori	ADJ	nyelvújításkori	O
ferdített	ADJ	ferdít	O
kiejtéssel	NOUN<CAS<INS>>	kiejtés	O
kende	NOUN	kende	O
uralkodói	ADJ	uralkodói	O
cím	NOUN	cím	O
,	PUNCT	,	O
talán	ADV	talán	O
a	ART	a	O
kazárok	NOUN<PLUR>	kazár	O
fennhatósága	NOUN<POSS>	fennhatóság	O
alatt	POSTP	alatt	O
maradt	ADJ	marad	O
magyar	ADJ	magyar	O
néprész	NOUN	néprész	O
felügyelője	NOUN<POSS>	felügyelő	O
volt	VERB<PAST>	van	O
.	PUNCT	.	O

Egy	ART	egy	O
másik	NOUN	másik	O
hipotézis	NOUN	hipotézis	O
a	ART	a	O
tisztséget	NOUN<CAS<ACC>>	tisztség	O
a	ART	a	O
régi	ADJ	régi	O
török	ADJ	török	O
'	PUNCT	'	O
jog	NOUN	jog	O
'	PUNCT	'	O
jelentésű	ADJ	jelentés	O
szóból	NOUN<CAS<ELA>>	szó	O
származtatja	VERB<DEF>	származtat	O
,	PUNCT	,	O
ezért	CONJ	ezért	O
lehet	VERB	lehet	O
,	PUNCT	,	O
hogy	CONJ	hogy	O
a	ART	a	O
bíráskodás	NOUN	bíráskodás	O
vezetője	NOUN<POSS>	vezető	O
volt	VERB<PAST>	van	O
.	PUNCT	.	O
]	PUNCT	]	O
]	PUNCT	]	O

Egy	ART	egy	O
vitatott	ADJ	vitatott	O
hipotézis	NOUN	hipotézis	O
szerint	POSTP	szerint	O
a	ART	a	O
szó	NOUN	szó	O
a	ART	a	O
csavus	ADJ	csavu	O
ujgur	NOUN	ujgur	O
'	PUNCT	'	O
ujgur	NOUN	ujgur	O
marsall	NOUN	marsall	O
'	PUNCT	'	O
kifejezésből	NOUN<CAS<ELA>>	kifejezés	O
származtatható	ADJ	származtat	O
,	PUNCT	,	O
azaz	CONJ	azaz	O
az	ART	a	O
ujgurok	NOUN<PLUR>	ujgur	O
vezetője	NOUN<POSS>	vezető	O
,	PUNCT	,	O
felügyelője	NOUN<POSS>	felügyelő	O
lett	VERB<PAST>	van	O
volna	VERB<COND<PAST>>	van	O
.	PUNCT	.	O

A	ART	a	O
tarkan	NOUN	tarkan	O
vagy	CONJ	vagy	O
tarkán	NOUN<CAS<SUE>>	tar	O
a	ART	a	O
türkök	ADJ<PLUR>	türk	O
és	CONJ	és	O
kazárok	NOUN<PLUR>	kazár	O
államszervezetében	NOUN<POSS><CAS<INE>>	államszervezet	O
magas	ADJ	magas	O
tisztség	NOUN	tisztség	O
,	PUNCT	,	O
egy	ART	egy	O
részhadsereg	NOUN	részhadsereg	O
hadvezére	NOUN<POSS>	hadvezér	O
ill.	NOUN	ill	O
egy	ART	egy	O
törzs	NOUN	törzs	O
főnöke	NOUN<POSS>	főnök	O
volt	VERB<PAST>	van	O
.	PUNCT	.	O

A	ART	a	O
nyugati	ADJ	nyugati	O
türkök	ADJ<PLUR>	türk	O
10	NUM	10	O
törzse	NOUN<POSS>	törzs	O
közül	POSTP	közül	O
egynek	NUM<CAS<DAT>>	egy	O
a	ART	a	O
vezetője	NOUN<POSS>	vezető	O
viselte	VERB<PAST><DEF>	visel	O
a	ART	a	O
tarkan	NOUN	tarkan	O
,	PUNCT	,	O
pontosabban	ADV	pontos	O
a	ART	a	O
tarkan	NOUN	tarkan	O
csor	NOUN	csor	O
címet	NOUN<CAS<ACC>>	cím	O
.	PUNCT	.	O

A	ART	a	O
szó	NOUN	szó	O
a	ART	a	O
tar	NOUN	tar	O
'	PUNCT	'	O
termőföld	NOUN	termőföld	O
'	PUNCT	'	O
+	PUNCT	+	O
kan	ADJ	kan	O
'	PUNCT	'	O
úr	NOUN	úr	O
'	PUNCT	'	O
összetételből	NOUN<CAS<ELA>>	összetétel	O
ered	VERB	ered	O
'	PUNCT	'	O
földesúr	NOUN	földesúr	O
'	PUNCT	'	O
azaz	CONJ	azaz	O
'	PUNCT	'	O
tartományúr	NOUN	tartományúr	O
'	PUNCT	'	O
jelentéssel	NOUN<CAS<INS>>	jelentés	O
,	PUNCT	,	O
aminek	NOUN<CAS<DAT>>	ami	O
a	ART	a	O
katonai	ADJ	katona	O
vezetője	NOUN<POSS>	vezető	O
,	PUNCT	,	O
hadvezére	NOUN<POSS>	hadvezér	O
is	ADV	is	O
volt	VERB<PAST>	van	O
.	PUNCT	.	O

A	ART	a	O
birodalomban	NOUN<CAS<INE>>	birodalom	O
több	NUM	sok	O
tarkan	NOUN	tarkan	O
is	ADV	is	O
volt	VERB<PAST>	van	O
tehát	CONJ	tehát	O
.	PUNCT	.	O

Türk	NOUN	türk	O
feliratokon	NOUN<PLUR><CAS<SUE>>	felirat	O
tűnik	VERB	tűnik	O
fel	PREV	fel	O
először	ADV	először	O
,	PUNCT	,	O
a	ART	a	O
türkökhoz	NOUN<CAS<ALL>>	türkök	O
szogd	NOUN	szogd	O
közvetítéssel	NOUN<CAS<INS>>	közvetítés	O
került	VERB<PAST>	kerül	O
valószínűleg	ADV	valószínűleg	O
a	ART	a	O
zsuanzsuanoktól	NOUN<PLUR><CAS<ABL>>	zsuanzsuan	O
.	PUNCT	.	O

E	UTT-INT	e	O
nézetek	NOUN<PLUR>	nézet	O
szerint	POSTP	szerint	O
elfogadhatatlan	ADJ	elfogadhatatlan	O
a	ART	a	O
kovács	NOUN	kovács	O
jelentés	NOUN	jelentés	O
feltételezése	NOUN<POSS>	feltételezés	O
és	CONJ	és	O
valamiféle	ADJ	valami	O
szakrális	ADJ	szakrális	O
kovács	NOUN	kovács	O
intézmény	NOUN	intézmény	O
feltételezése	NOUN<POSS>	feltételezés	O
is	ADV	is	O
.	PUNCT	.	O

Korai	ADJ	korai	O
jelentése	NOUN<POSS>	jelentés	O
sem	ADV	sem	O
lehet	VERB	lehet	O
'	PUNCT	'	O
nemes	ADJ	nemes	O
'	PUNCT	'	O
,	PUNCT	,	O
'	PUNCT	'	O
adófizetéstől	NOUN<CAS<ABL>>	adófizetés	O
mentes	ADJ	mentes	O
ember	NOUN	ember	O
'	PUNCT	'	O
,	PUNCT	,	O
mert	CONJ	mert	O
ezek	NOUN<PLUR>	ez	O
a	ART	a	O
jelentések	NOUN<PLUR>	jelentés	O
a	ART	a	O
mongol	ADJ	mongol	O
korban	NOUN<CAS<INE>>	kor	O
fejlődtek	VERB<PAST><PLUR>	fejlődik	O
ki	PREV	ki	O
vele	NOUN<PERS><CAS<INS>>	ő	O
kapcsolatban	NOUN<CAS<INE>>	kapcsolat	O
.	PUNCT	.	O

A	ART	a	O
török	ADJ	török	O
nyelvterületeken	NOUN<PLUR><CAS<SUE>>	nyelvterület	O
személynévként	NOUN<CAS<FOR>>	személynév	O
is	ADV	is	O
használatos	ADJ	használatos	O
.	PUNCT	.	O

Az	ART	a	O
egyiptomi	ADJ	egyiptomi	O
olimpikonok	NOUN<PLUR>	olimpikon	O
összesen	ADV	összesen	O
24	NUM	24	O
érmet	NOUN<CAS<ACC>>	érem	O
szereztek	VERB<PAST><PLUR>	szerez	O
,	PUNCT	,	O
a	ART	a	O
legtöbbet	ADV	legtöbbet	O
súlyemelésben	NOUN<CAS<INE>>	súlyemelés	O
.	PUNCT	.	O

A	ART	a	O
menedékhelyen	NOUN<CAS<SUE>>	menedékhely	O
a	ART	a	O
mamájukat	NOUN<POSS<PLUR>><CAS<ACC>>	mama	O
valamilyen	ADV	valamilyen	O
oknál	NOUN<CAS<ADE>>	ok	O
fogva	POSTP	fogva	O
elvesztett	ADJ	elvesztett	O
barna	ADJ	barna	O
medve	NOUN	medve	O
bocsoknak	NOUN<PLUR><CAS<DAT>>	bocs	O
adnak	VERB<PLUR>	ad	O
meg	PREV	meg	O
minden	NOUN	minden	O
gondoskodást	NOUN<CAS<ACC>>	gondoskodás	O
.	PUNCT	.	O

Sajnos	UTT-INT	sajnos	O
az	ART	a	O
emberi	ADJ	ember	O
odafigyelés	NOUN	odafigyel	O
sem	ADV	sem	O
tudja	VERB<DEF>	tud	O
pótolni	VERB<INF>	pótol	O
a	ART	a	O
mackók	NOUN<PLUR>	mackó	O
mamáját	NOUN<POSS><CAS<ACC>>	mama	O
,	PUNCT	,	O
ezért	CONJ	ezért	O
még	ADV	még	O
ha	CONJ	ha	O
fel	PREV	fel	O
is	ADV	is	O
nőnek	VERB<PLUR>	nő	O
,	PUNCT	,	O
már	ADV	már	O
soha	ADV	soha	O
nem	ADV	nem	O
kerülnek	VERB<PLUR>	kerül	O
vissza	PREV	vissza	O
a	ART	a	O
vadonba	NOUN<CAS<ILL>>	vadon	O
,	PUNCT	,	O
ugyanis	CONJ	ugyanis	O
az	ART	a	O
ott	ADV	ott	O
szükséges	ADJ	szükséges	O
tudást	NOUN<CAS<ACC>>	tudás	O
és	CONJ	és	O
képességeket	NOUN<PLUR><CAS<ACC>>	képesség	O
az	ART	a	O
emberi	ADJ	ember	O
nevelés	NOUN	nevelés	O
folyamán	POSTP	folyamán	O
nem	ADV	nem	O
sajátítják	VERB<PLUR><DEF>	sajátít	O
el	PREV	el	O
.	PUNCT	.	O

A	ART	a	O
macik	NOUN<PLUR>	maci	O
ezért	CONJ	ezért	O
(	PUNCT	(	O
a	ART	a	O
világon	NOUN<CAS<SUE>>	világ	O
egyedüliként	ADJ<CAS<FOR>>	egyedüli	O
)	PUNCT	)	O
ezen	NOUN<CAS<SUE>>	ez	O
a	ART	a	O
helyen	NOUN<CAS<SUE>>	hely	O
élik	VERB<PLUR><DEF>	él	O
le	PREV	le	O
az	ART	a	O
egész	ADV	egész	O
életüket	NOUN<POSS<PLUR>><CAS<ACC>>	élet	O
.	PUNCT	.	O

A	ART	a	O
kuterevoi	ADJ	kuterevoi	O
mackómenedékhelyet	NOUN<CAS<ACC>>	mackómenedékhely	O
2002-ben	NUM<CAS<INE>>	2002	O
alapították	VERB<PAST><PLUR><DEF>	alapít	O
.	PUNCT	.	O

A	ART	a	O
zöld	ADJ	zöld	O
színű	ADJ	színű	O
,	PUNCT	,	O
ázsiai	ADJ	ázsiai	O
gödörkésarcú	ADJ	gödörkésarc	O
viperák	NOUN<PLUR>	vipera	O
egyike	NOUN<POSS>	egyik	O
.	PUNCT	.	O

Élénkzöld	ADJ	élénkzöld	O
színű	ADJ	színű	O
,	PUNCT	,	O
farka	NOUN	far	O
hátoldalának	NOUN<POSS><CAS<DAT>>	hátoldal	O
közepén	NOUN<POSS><CAS<SUE>>	közép	O
széles	ADJ	szél	O
,	PUNCT	,	O
vörös	ADJ	vörös	O
sáv	NOUN	sáv	O
húzódik	VERB	húzódik	O
.	PUNCT	.	O

A	ART	a	O
hímek	NOUN<PLUR>	hím	O
alsó	ADJ	alsó	O
testoldalán	NOUN<POSS><CAS<SUE>>	testoldal	O
fehér	ADJ	fehér	O
vonal	NOUN	vonal	O
fut	VERB	fut	O
végig	PREV	végig	O
,	PUNCT	,	O
ami	NOUN	ami	O
a	ART	a	O
nőstényekről	NOUN<PLUR><CAS<DEL>>	nőstény	O
hiányzik	VERB	hiányzik	O
.	PUNCT	.	O

A	ART	a	O
szem	NOUN	szem	O
és	CONJ	és	O
az	ART	a	O
orr	NOUN	orr	O
között	POSTP	között	O
a	ART	a	O
hőérzékelő	ADJ	hőérzék	O
szerv	NOUN	szerv	O
nagy	ADJ	nagy	O
gödre	NOUN<POSS>	gödör	O
található	ADJ	található	O
.	PUNCT	.	O

Ivarérett	ADJ	ivarérett	O
példányok	NOUN<PLUR>	példány	O
esetében	NOUN<POSS><CAS<INE>>	eset	O
a	ART	a	O
várható	ADJ	várható	O
méret	NOUN	méret	O
60-100	NUM	60-100	O
centiméter	NOUN	centiméter	O
között	POSTP	között	O
van	VERB	van	O
.	PUNCT	.	O

Rendszerint	ADV	rendszerint	O
éjszaka	ADV	éjszaka	O
aktív	ADJ	aktív	O
.	PUNCT	.	O

Elsősorban	ADV	elsősorban	O
rágcsálókat	NOUN<PLUR><CAS<ACC>>	rágcsáló	O
és	CONJ	és	O
békákat	NOUN<PLUR><CAS<ACC>>	béka	O
fogyaszt	VERB	fogyaszt	O
,	PUNCT	,	O
de	CONJ	de	O
más	NOUN	más	O
hüllőket	NOUN<PLUR><CAS<ACC>>	hüllő	O
és	CONJ	és	O
kisebb	ADJ	kis	O
madarakat	NOUN<PLUR><CAS<ACC>>	madár	O
sem	ADV	sem	O
vett	VERB<PAST>	vesz	O
meg	PREV	meg	O
.	PUNCT	.	O

A	ART	a	O
fiatalok	NOUN<PLUR>	fiatal	O
eléggé	ADV	eléggé	O
nehézkesen	ADV	nehézkes	O
kezdenek	VERB<PLUR>	kezd	O
el	PREV	el	O
táplálkozni	VERB<INF>	táplálkozik	O
,	PUNCT	,	O
de	CONJ	de	O
ezt	NOUN<CAS<ACC>>	ez	O
a	ART	a	O
problémát	NOUN<CAS<ACC>>	probléma	O
általában	ADV	általában	O
a	ART	a	O
6-ik	NOUN	6-ik	O
hét	NOUN	hét	O
után	POSTP	után	O
sikeresen	ADV	sikeres	O
áthidalják	VERB<PLUR><DEF>	áthidal	O
.	PUNCT	.	O

A	ART	a	O
kicsikkel	NOUN<PLUR><CAS<INS>>	kicsi	O
is	ADV	is	O
bánjunk	VERB<SUBJUNC-IMP><PERS<1>><PLUR>	bán	O
rentkivüli	ADJ	rentkivüli	O
ovatosságal	NOUN	ovatosságal	O
,	PUNCT	,	O
soha	ADV	soha	O
ne	ADV	ne	O
becsüljük	VERB<PERS<1>><PLUR><DEF>	becsül	O
le	PREV	le	O
őket	NOUN<PERS><PLUR><CAS<ACC>>	ők	O
,	PUNCT	,	O
mert	CONJ	mert	O
akárcsak	ADV	akárcsak	O
a	ART	a	O
nagyok	NOUN<PLUR>	nagy	O
ők	NOUN<PERS><PLUR>	ők	O
is	ADV	is	O
rendkívül	ADV	rendkívül	O
gyorsan	ADV	gyors	O
mozognak	VERB<PLUR>	mozog	O
és	CONJ	és	O
egy	ART	egy	O
ovatlan	NOUN	ovatlan	O
pillanatban	NOUN<CAS<INE>>	pillanat	O
,	PUNCT	,	O
marhat	VERB<MODAL>	mar	O
is	ADV	is	O
.	PUNCT	.	O

Az	ART	a	O
ideális	ADJ	ideális	O
nappali	ADJ	nappali	O
hőmérséklet	NOUN	hőmérséklet	O
számára	POSTP	számára	O
26-28	NUM	26-28	O
°C	NOUN	°c	O
,	PUNCT	,	O
ami	NOUN	ami	O
a	ART	a	O
napozóhelyén	NOUN<POSS><CAS<SUE>>	napozóhely	O
akár	ADV	akár	O
32°C	NOUN	32°c	O
is	ADV	is	O
lehet	VERB	lehet	O
,	PUNCT	,	O
amihez	NOUN<CAS<ALL>>	ami	O
70-80%	NOUN	70-80%	O
páratartalom	NOUN	páratartalom	O
társuljon	VERB<SUBJUNC-IMP>	társul	O
.	PUNCT	.	O

Éjjel	ADV	éjjel	O
a	ART	a	O
hőmérsékleteknek	NOUN<PLUR><CAS<DAT>>	hőmérséklet	O
22-24	NUM	22-24	O
°C	NOUN	°c	O
körülire	ADJ<CAS<SBL>>	körül	O
le	PREV	le	O
kell	VERB	kell	O
esniük	VERB<INF><PERS><PLUR>	esik	O
,	PUNCT	,	O
viszont	CONJ	viszont	O
ekkor	ADV	ekkor	O
a	ART	a	O
páratartalom	NOUN	páratartalom	O
már	ADV	már	O
80-90%	NOUN	80-90%	O
között	POSTP	között	O
legyen	VERB<SUBJUNC-IMP>	van	O
.	PUNCT	.	O

Ezen	DET	ezen	O
fajok	NOUN<PLUR>	faj	O
mérgében	NOUN<POSS><CAS<INE>>	méreg	O
a	ART	a	O
haemotoxinok	NOUN<PLUR>	haemotoxin	O
aránya	NOUN<POSS>	arány	O
van	VERB	van	O
túlsúlyban	NOUN<CAS<INE>>	túlsúly	O
,	PUNCT	,	O
amelyek	NOUN<PLUR>	amely	O
a	ART	a	O
vért	NOUN<CAS<ACC>>	vér	O
,	PUNCT	,	O
annak	NOUN<CAS<DAT>>	az	O
alakos	ADJ	alakos	O
elemeit	NOUN<PLUR><POSS><CAS<ACC>>	elem	O
és	CONJ	és	O
szövetkárosodást	NOUN<CAS<ACC>>	szövetkárosodás	O
okoz	VERB	okoz	O
,	PUNCT	,	O
feloldja	VERB<DEF>	felold	O
a	ART	a	O
vérerek	NOUN<PLUR>	vérér	O
falát	NOUN<POSS><CAS<ACC>>	fal	O
és	CONJ	és	O
a	ART	a	O
vértestecskéket	NOUN<PLUR><CAS<ACC>>	vértestecske	O
;	PUNCT	;	O
véralvadásgátlóként	NOUN<CAS<FOR>>	véralvadásgátló	O
és	CONJ	és	O
fokozoként	NOUN<CAS<FOR>>	fokozo	O
egyaránt	ADV	egyaránt	O
működhetnek	VERB<MODAL><PLUR>	működik	O
.	PUNCT	.	O

Esetleges	ADJ	esetleges	O
marás	NOUN	marás	O
esetén	POSTP	esetén	O
való	ADJ	való	O
eljárás	NOUN	eljárás	O
:	PUNCT	:	O

Nyugtassuk	VERB<SUBJUNC-IMP><PERS<1>><PLUR><DEF>	nyugtat	O
meg	PREV	meg	O
a	ART	a	O
balesetet	NOUN<CAS<ACC>>	baleset	O
elszenvedő	ADJ	elszenved	O
személyt	NOUN<CAS<ACC>>	személy	O
és	CONJ	és	O
helyezzük	VERB<PERS<1>><PLUR><DEF>	helyez	O
nyugalomba	NOUN<CAS<ILL>>	nyugalom	O
.	PUNCT	.	O

A	ART	a	O
harapás	NOUN	harap	O
helyét	NOUN<POSS><CAS<ACC>>	hely	O
a	ART	a	O
végtag	NOUN	végtag	O
tövéig	NOUN<POSS><CAS<TER>>	tő	O
azonnal	ADV	azonnal	O
be	PREV	be	O
kell	VERB	kell	O
kötözni	VERB<INF>	kötöz	O
!	PUNCT	!	O

A	ART	a	O
kart	NOUN<CAS<ACC>>	kar	O
könyékben	NOUN<CAS<INE>>	könyék	O
behajlítva	ADV	behajlít	O
kell	VERB	kell	O
bekötni	VERB<INF>	beköt	O
,	PUNCT	,	O
hogy	CONJ	hogy	O
az	ART	a	O
alkart	NOUN<CAS<ACC>>	alkar	O
sínre	NOUN<CAS<SBL>>	sín	O
kütüzhessük	NOUN	kütüzhessük	O
és	CONJ	és	O
így	ADV	így	O
a	ART	a	O
beteg	NOUN	beteg	O
nyakába	NOUN<POSS><CAS<ILL>>	nyak	O
akaszthassuk	VERB<MODAL><SUBJUNC-IMP><PERS<1>><PLUR><DEF>	akaszt	O
.	PUNCT	.	O

Olyan	ADV	olyan	O
szorosan	ADV	szoros	O
kell	VERB	kell	O
bekötözni	VERB<INF>	bekötöz	O
,	PUNCT	,	O
mint	CONJ	mint	O
egy	ART	egy	O
kibicsaklott	VERB<PAST>	kibicsaklik	O
lábat	NOUN<CAS<ACC>>	láb	O
.	PUNCT	.	O

A	ART	a	O
végtagot	NOUN<CAS<ACC>>	végtag	O
azért	CONJ	azért	O
kell	VERB	kell	O
sínbe	NOUN<CAS<ILL>>	sín	O
tenni	VERB<INF>	tesz	O
,	PUNCT	,	O
hogy	CONJ	hogy	O
nyugalomban	NOUN<CAS<INE>>	nyugalom	O
legyen	VERB<SUBJUNC-IMP>	van	O
.	PUNCT	.	O

A	ART	a	O
sínt	NOUN<CAS<ACC>>	sín	O
egy	ART	egy	O
második	NUM	kettő	O
pólyával	NOUN<CAS<INS>>	pólya	O
rögzítjük	VERB<PERS<1>><PLUR><DEF>	rögzít	O
.	PUNCT	.	O

Az	ART	a	O
áldozatot	NOUN<CAS<ACC>>	áldozat	O
a	ART	a	O
lehető	ADV	lehető	O
leggyorsabban	ADV	gyors	O
kórházba	NOUN<CAS<ILL>>	kórház	O
kell	VERB	kell	O
szállítani	VERB<INF>	szállít	O
,	PUNCT	,	O
de	CONJ	de	O
a	ART	a	O
lehetõ	NOUN	lehetõ	O
legkevesebb	NUM	kevés	O
mozgatással	NOUN<CAS<INS>>	mozgatás	O
.	PUNCT	.	O

Ha	CONJ	ha	O
gyalogolnia	VERB<INF><PERS>	gyalogol	O
kell	VERB	kell	O
,	PUNCT	,	O
nyugodtan	ADV	nyugodt	O
és	CONJ	és	O
lassan	ADV	lassú	O
menjen	VERB<SUBJUNC-IMP>	megy	O
.	PUNCT	.	O

Valamint	CONJ	valamint	O
kígyómarás	NOUN	kígyómarás	O
esetén	POSTP	esetén	O
szigorúan	ADV	szigorú	O
tilos	ADJ	tilos	O
eljárások	NOUN<PLUR>	eljárás	O
:	PUNCT	:	O

TILOS	ADJ	tilos	O
felvágni	VERB<INF>	felvág	O
a	ART	a	O
marás	NOUN	marás	O
helyét	NOUN<POSS><CAS<ACC>>	hely	O
.	PUNCT	.	O

Ha	CONJ	ha	O
mégis	CONJ	mégis	O
ezt	NOUN<CAS<ACC>>	ez	O
tesszük	VERB<PERS<1>><PLUR><DEF>	tesz	O
,	PUNCT	,	O
legalább	ADV	legalább	O
steril	ADJ	steril	O
eszközzel	NOUN<CAS<INS>>	eszköz	O
tegyük	VERB<SUBJUNC-IMP><PERS<1>><PLUR><DEF>	tesz	O
és	CONJ	és	O
a	ART	a	O
megmart	ADJ	megmar	O
végtaggal	NOUN<CAS<INS>>	végtag	O
párhuzamosan	ADV	párhuzamos	O
,	PUNCT	,	O
különben	CONJ	különben	O
izmokat	NOUN<PLUR><CAS<ACC>>	izom	O
és	CONJ	és	O
ereket	NOUN<PLUR><CAS<ACC>>	ér	O
sértünk	VERB<PERS<1>><PLUR>	sért	O
,	PUNCT	,	O
ezzel	NOUN<CAS<INS>>	ez	O
maradandó	ADJ	maradandó	O
károsodást	NOUN<CAS<ACC>>	károsodás	O
szenvedve	ADV	szenved	O
.	PUNCT	.	O

TILOS	ADJ	tilos	O
a	ART	a	O
marás	NOUN	marás	O
helyét	NOUN<POSS><CAS<ACC>>	hely	O
lejegelni	VERB<INF>	lejegel	O
.	PUNCT	.	O

TILOS	ADJ	tilos	O
alkoholt	NOUN<CAS<ACC>>	alkohol	O
vagy	CONJ	vagy	O
kávét	NOUN<CAS<ACC>>	kávé	O
fogyasztani	VERB<INF>	fogyaszt	O
,	PUNCT	,	O
egyáltalán	ADV	egyáltalán	O
nem	ADV	nem	O
javasolt	VERB<PAST>	javasol	O
semmilyen	ADJ	semmilyen	O
étel	NOUN	étel	O
és	CONJ	és	O
ital	NOUN	ital	O
fogyasztása	NOUN<POSS>	fogyasztás	O
.	PUNCT	.	O

TILOS	ADJ	tilos	O
bármilyen	ADV	bármilyen	O
gyógyszert	NOUN<CAS<ACC>>	gyógyszer	O
vagy	CONJ	vagy	O
gyógyhatású	ADJ	gyógyhatású	O
készítményt	NOUN<CAS<ACC>>	készítmény	O
bevenni	VERB<INF>	bevesz	O
.	PUNCT	.	O

TILOS	ADJ	tilos	O
a	ART	a	O
végtag	NOUN	végtag	O
vagy	CONJ	vagy	O
a	ART	a	O
sérült	ADJ	sérült	O
testrész	NOUN	testrész	O
elkötése	NOUN<POSS>	elköt	O
.	PUNCT	.	O

Bumin	ADV	bum	O
nemzetsége	NOUN<POSS>	nemzetség	O
megszervezte	VERB<PAST><DEF>	megszervez	O
a	ART	a	O
körülötte	NOUN<POSTP<KÖRÜL>><PERS>	ő	O
élő	ADJ	élő	O
török	ADJ	török	O
nyelvű	ADJ	nyelvű	O
népeket	NOUN<PLUR><CAS<ACC>>	nép	O
,	PUNCT	,	O
akik	NOUN<PLUR>	aki	O
a	ART	a	O
nemzetség	NOUN	nemzetség	O
önelnevezése	NOUN<POSS>	önelnevezés	O
alapján	POSTP	alapján	O
türköknek	ADJ<PLUR><CAS<DAT>>	türk	O
kezdték	VERB<PAST><PLUR><DEF>	kezd	O
magukat	NOUN<PERS><PLUR><CAS<ACC>>	maga	O
hívni	VERB<INF>	hív	O
,	PUNCT	,	O
s	CONJ	s	O
ebből	NOUN<CAS<ELA>>	ez	O
származik	VERB	származik	O
a	ART	a	O
török	ADJ	török	O
népek	NOUN<PLUR>	nép	O
összefoglaló	ADJ	összefoglaló	O
neve	NOUN<POSS>	név	O
.	PUNCT	.	O

A	ART	a	O
hágón	NOUN<CAS<SUE>>	hágó	O
közkedvelt	ADJ	közkedvelt	O
gyógyüdülő	NOUN	gyógyüdülő	O
-	PUNCT	-	O
és	CONJ	és	O
télisport-központ	NOUN	télisport-központ	O
épült	VERB<PAST>	épül	O
ki	PREV	ki	O
.	PUNCT	.	O

Valamikor	ADV	valamikor	O
a	ART	a	O
10.	NUM	10	O
században	NOUN<CAS<INE>>	század	O
került	VERB<PAST>	kerül	O
sor	NOUN	sor	O
a	ART	a	O
terület	NOUN	terület	O
németekkel	NOUN<PLUR><CAS<INS>>	német	O
való	ADJ	való	O
benépesítésére	NOUN<POSS><CAS<SBL>>	benépesítés	O
ugyanúgy	ADV	ugyanúgy	O
,	PUNCT	,	O
mint	CONJ	mint	O
más	NOUN	más	O
,	PUNCT	,	O
korábban	ADV	korábban	O
szlávok	NOUN<PLUR>	szláv	O
által	POSTP	által	O
lakott	ADJ	lakott	O
területek	NOUN<PLUR>	terület	O
esetében	NOUN<POSS><CAS<INE>>	eset	O
is	ADV	is	O
történt	VERB<PAST>	történik	O
.	PUNCT	.	O

Közvetlenül	ADV	közvetlenül	O
a	ART	a	O
19.	NUM	19	O
század	NOUN	század	O
kezdetén	NOUN<POSS><CAS<SUE>>	kezdet	O
egy	ART	egy	O
olyan	ADV	olyan	O
új	ADJ	új	O
nyomvonalat	NOUN<CAS<ACC>>	nyomvonal	O
hoztak	VERB<PAST><PLUR>	hoz	O
létre	PREV	létre	O
,	PUNCT	,	O
amellyel	NOUN<CAS<INS>>	amely	O
a	ART	a	O
legveszélyesebb	ADJ	veszélyes	O
emelkedőszakaszt	NOUN<CAS<ACC>>	emelkedőszakasz	O
kiiktatták	VERB<PAST><PLUR><DEF>	kiiktat	O
,	PUNCT	,	O
s	CONJ	s	O
ezzel	NOUN<CAS<INS>>	ez	O
a	ART	a	O
szakasszal	NOUN<CAS<INS>>	szakasz	O
1839-től	NUM<CAS<ABL>>	1839	O
1841-ig	NUM<CAS<TER>>	1841	O
most	ADV	most	O
már	ADV	már	O
egy	ART	egy	O
második	NUM	kettő	O
közúti	ADJ	közúti	O
kapcsolatot	NOUN<CAS<ACC>>	kapcsolat	O
is	ADV	is	O
teremtettek	VERB<PAST><PLUR>	teremt	O
.	PUNCT	.	O

A	ART	a	O
két	NUM	kettő	O
végállomás	NOUN	végállomás	O
közti	ADJ	közt	O
semmeringi	ADJ	semmering	O
hézagot	NOUN<CAS<ACC>>	hézag	O
aztán	ADV	aztán	O
1854-ben	NUM<CAS<INE>>	1854	O
,	PUNCT	,	O
a	ART	a	O
Carl	NOUN	carl	B-PER
Ritter	NOUN	ritter	I-PER
von	VERB	von	I-PER
Ghega	NOUN	ghega	I-PER
által	POSTP	által	O
tervezett	ADJ	tervez	O
,	PUNCT	,	O
napjainkban	NOUN<PLUR><POSS<1><PLUR>><CAS<INE>>	nap	O
már	ADV	már	O
a	ART	a	O
világ	NOUN	világ	O
kulturális	ADJ	kulturális	O
öröksége	NOUN<POSS>	örök	O
közé	POSTP	közé	O
sorolt	ADJ	sorol	O
Semmeringbahn	NOUN	semmeringbahn	B-LOC
(	PUNCT	(	O
